id,tastesgood,caffeine,ritual,laxative,other,selection_ct
0EjNE9,1,1,1,0,0,3
kYRMEZ,1,0,0,0,0,1
8dp7Zk,1,1,0,0,0,2
WApxEL,0,0,1,1,0,2
EPbyLB,1,1,1,0,0,3
GrB8Qo,,,,,,0
xdNOZv,1,0,1,0,0,2
24x02L,1,1,1,0,0,3
WApxeN,1,0,1,0,0,2
J2k5Vo,1,1,0,0,0,2
VZ129g,1,1,0,0,0,2
NABGBl,1,0,1,0,0,2
VZ12oJ,1,1,0,0,0,2
J2k5Md,1,0,0,0,0,1
EPbyvX,1,1,0,0,0,2
VZ12yl,,,,,,0
oAVXgX,1,0,0,0,0,1
qbE0ek,1,0,0,0,0,1
g5NKXM,1,0,1,0,0,2
EPbyOl,,,,,,0
24xQRp,1,1,0,0,0,2
dY2BOd,,,,,,0
PABVoe,,,,,,0
xdNO19,1,1,0,0,0,2
zKQPLq,1,1,1,0,0,3
vNxoVX,0,1,0,0,0,1
24xQGe,1,0,0,0,0,1
eBxkrJ,1,0,1,0,0,2
rlrzbp,0,1,1,0,0,2
xdNOWd,1,0,0,0,0,1
qbE09g,1,1,1,0,0,3
VZ12rM,1,1,0,0,0,2
pLPlyV,,,,,,0
GrB8jz,1,0,0,0,0,1
pLPlbq,1,0,0,0,0,1
24xM8L,1,1,1,0,0,3
QABP67,1,0,0,0,0,1
6dQaoJ,1,1,1,0,0,3
PABVZx,1,1,1,0,0,3
RzB7Pp,,,,,,0
QAB6Mg,,,,,,0
OABWXK,1,1,1,0,0,3
ylqWYp,1,1,0,0,0,2
VZ1kGv,1,1,1,1,0,4
bl40qo,1,0,0,0,0,1
NABelG,1,1,0,0,0,2
5dqy9M,1,1,1,0,0,3
kYRVEJ,1,1,1,0,0,3
Alb1GN,0,0,1,0,0,1
rlrxo5,1,0,0,0,0,1
OABW5A,1,1,0,0,0,2
zKQPpR,1,0,1,0,0,2
WApvYR,1,0,0,0,0,1
xdNOlo,1,1,1,0,0,3
NABe7W,1,0,1,0,0,2
aBr8zB,1,1,1,0,0,3
MAd98k,1,1,1,0,0,3
xdNel5,1,1,1,0,0,3
xdNe6r,1,0,0,0,0,1
42NgdO,1,0,1,0,0,2
5dqyVo,1,1,0,0,0,2
QAB6JY,1,1,1,0,0,3
DVvl9b,,,,,,0
DVvlbq,1,1,1,0,0,3
qbE2M2,1,0,1,0,0,2
5dqyoM,0,0,0,0,1,1
24xMzp,1,1,1,0,0,3
42NgEk,1,1,0,1,0,3
XeBKAd,,,,,,0
RzB7Qp,1,1,0,0,0,2
GrB2GQ,1,0,0,0,0,1
MAd9WE,1,0,0,0,0,1
oAV4YX,1,1,1,0,0,3
g5NRxN,1,1,0,0,1,3
42NgM5,1,0,0,0,0,1
lNlPqW,1,0,0,0,0,1
aBr8JE,1,0,0,0,0,1
42Ne8r,1,0,1,0,0,2
LdMQxO,,,,,,0
XeBK0d,1,1,0,0,0,2
8dp00l,,,,,,0
ZdRpqV,1,1,0,0,0,2
24xM5V,1,1,1,0,0,3
24xqAj,,,,,,0
OABWqp,1,1,1,0,0,3
9dJzzE,1,1,1,0,0,3
7d9809,,,,,,0
dY258K,1,0,1,0,0,2
YZzEjJ,1,0,1,0,0,2
PABMpV,1,1,1,1,0,4
xdNkX5,0,1,0,0,0,1
LdMA7v,1,0,1,0,0,2
1r2Zb4,,,,,,0
XeBKZP,1,0,1,0,0,2
jB9dPx,1,0,1,0,0,2
42NWaY,1,1,1,0,0,3
KMBq7X,1,0,0,0,0,1
oAVry1,0,1,1,0,0,2
QABgJk,1,1,1,0,0,3
DVvl6p,1,0,0,0,0,1
8dpveY,1,1,1,0,0,3
DVvrvp,1,1,0,0,0,2
ylqKZX,1,0,1,1,0,3
EPbjYr,,,,,,0
VZ1RYl,1,1,1,0,0,3
rlrNpR,1,0,0,0,0,1
vNx710,1,0,0,0,0,1
DVvrMl,1,1,1,0,0,3
bl4B20,0,0,1,0,0,1
WApGZk,1,1,1,0,0,3
7d9BgZ,1,1,0,0,0,2
PABaYx,1,0,0,0,0,1
GrBNyk,1,1,1,0,0,3
vNx7pD,1,1,1,0,0,3
24xqzL,1,0,0,1,0,2
XeBVpd,,,,,,0
J2kayY,,,,,,0
jB9O5J,1,0,1,1,0,3
aBrbpq,1,1,1,1,0,4
XeBVZV,,,,,,0
rlrx85,1,1,1,0,0,3
eBxdOE,1,1,1,0,0,3
BGbO2e,1,1,0,0,0,2
NABKaW,1,1,1,0,0,3
g5NyOD,1,0,1,0,0,2
ylqKLW,1,0,1,0,0,2
ylqK54,1,1,1,0,0,3
ZdR4pA,1,0,1,0,0,2
jB9dOY,1,0,1,0,0,2
1r2ZLO,1,1,1,0,0,3
qbYZaO,1,1,0,0,0,2
AlboEW,1,1,0,1,1,4
BGL4dR,1,1,1,0,0,3
jB0DlJ,1,1,0,0,0,2
eBNZDx,1,0,1,0,0,2
J2VKAR,1,0,1,0,0,2
jB0DQ4,1,0,0,0,0,1
0Ebr79,1,0,0,0,0,1
qbYZR9,1,1,1,0,0,3
yl0ZDB,1,1,0,0,0,2
xd0xPo,1,0,0,0,0,1
XeRlWY,1,1,1,0,0,3
eBNZA0,1,0,1,0,1,3
6d1J4N,,,,,,0
J2VKgX,,,,,,0
aBjN4X,0,0,1,0,0,1
VZ9EVv,1,1,1,0,0,3
yl0Zep,1,0,1,0,1,3
7dJlza,,,,,,0
XeRlQe,,,,,,0
WAe90j,1,0,1,1,0,3
dYZqdK,0,0,1,0,0,1
Al6PLz,1,1,1,0,1,4
eBNZzJ,1,0,0,0,0,1
J2VKGX,1,1,0,0,0,2
PABaAP,1,1,0,0,0,2
YZoDgv,1,0,0,0,0,1
24b8Y9,,,,,,0
ZdG5yV,1,0,0,0,0,1
RzZK14,,,,,,0
LdE14p,,,,,,0
QAx2qG,1,1,0,0,0,2
bl2Vy6,1,0,0,0,0,1
Grovo2,1,0,1,0,0,2
0Ebry9,1,1,1,1,0,4
PA2jNB,1,1,1,0,0,3
VZ9Eyj,1,0,1,0,0,2
lN0DEk,,,,,,0
WAe9GJ,1,0,0,0,0,1
eBNZdq,1,1,1,0,0,3
pL0xab,,,,,,0
BGL4r5,1,1,0,0,0,2
KMPQ9A,1,0,1,0,0,2
1rbP1M,1,1,1,1,0,4
6d18jo,,,,,,0
EPBkqq,1,1,1,0,0,3
MArKXl,1,1,1,1,0,4
24bEBg,1,1,1,0,0,3
yl0PXW,1,0,0,0,0,1
zK0xYg,1,0,1,0,0,2
RzZG44,1,0,1,1,0,3
42142r,1,1,1,0,0,3
BGLzXe,1,1,0,0,0,2
MAreLA,1,0,1,0,0,2
OAjDGM,1,0,0,0,0,1
rl0jGl,,,,,,0
jB0aW4,1,0,0,0,0,1
xd0Xy5,,,,,,0
dYZWjK,1,0,1,0,0,2
pLPjdJ,1,1,1,0,1,4
EPBkPl,1,1,1,0,0,3
0EbQbN,1,1,0,0,0,2
yl0PeB,1,0,0,0,0,1
Grox5j,,,,,,0
8dJ1rA,0,1,0,0,1,2
4214qo,1,0,1,0,0,2
aBjQgW,1,1,0,0,0,2
aBjQyy,1,0,1,0,0,2
jB0ap9,1,1,1,0,0,3
7dJRez,1,1,1,0,0,3
BGLz71,1,0,0,0,0,1
NA4p5W,1,1,0,0,0,2
6d18eo,1,0,1,0,0,2
lNlQkv,1,1,0,0,0,2
8dJoAY,1,0,0,0,1,2
6d18yo,1,1,0,0,0,2
OAjD6g,,,,,,0
dYZWer,1,0,0,0,0,1
YZo58J,1,0,1,0,0,2
8dJ175,0,0,1,0,0,1
XeRxKg,1,1,1,0,0,3
oA09eX,,,,,,0
rl0jRp,1,1,1,1,1,5
MAr1DY,1,0,0,0,0,1
rl0DO5,1,0,1,0,0,2
bl2Z70,1,0,0,0,0,1
QAxoJY,,,,,,0
421a7B,0,1,0,0,0,1
vN0XBX,1,0,0,0,0,1
yl0XYW,1,0,0,0,0,1
NA4q0p,1,0,1,0,0,2
7dJXK9,1,0,1,0,0,2
WAeJek,1,1,1,0,1,4
Al6rdo,0,0,0,0,1,1
rl0DvN,,,,,,0
yl0Xdg,0,1,1,0,0,2
KMPpk8,0,0,0,0,1,1
rl0DJN,1,0,0,0,0,1
6d1DWJ,1,0,0,0,0,1
zK0EJk,1,1,1,0,1,4
8dJNGr,1,1,1,0,0,3
XeR5zg,1,0,1,1,0,3
bl25aZ,1,0,1,0,0,2
VZ9pXE,,,,,,0
DVXqPb,,,,,,0
xd0Vgo,1,1,1,0,0,3
9d6NaY,1,0,0,0,0,1
g5QbLJ,1,1,1,0,0,3
OAjQg8,1,1,1,0,0,3
PA2RWQ,1,0,0,0,0,1
PA2RLd,1,0,1,0,0,2
qbY58k,1,0,1,0,0,2
J2V17r,,,,,,0
LdEDeJ,0,0,1,0,0,1
g5QbEJ,1,1,0,0,0,2
xd0VLG,1,1,1,0,1,4
RzZWAQ,1,1,1,0,0,3
kY0bMr,1,0,1,0,0,2
YZojoW,1,0,0,0,0,1
6d1L8J,,,,,,0
0EbV9P,1,1,1,0,0,3
oA09Xb,1,1,1,0,0,3
MArXNp,,,,,,0
bl2ZB1,1,1,1,0,0,3
jB0ZZa,1,1,1,1,0,4
dYZENo,1,0,0,0,0,1
7dJqKP,,,,,,0
aBj94v,1,1,1,1,0,4
pL0ryq,1,0,1,0,0,2
qbYLA2,1,0,0,0,0,1
24bX4p,1,1,1,1,0,4
oA0E9P,1,0,0,0,0,1
PA2pOb,0,1,0,0,0,1
eBNMEE,1,1,1,0,0,3
XeRLLg,1,0,0,0,0,1
yl0Mjd,1,0,0,0,0,1
NA4rNQ,,,,,,0
1rbXOl,1,1,0,0,0,2
Al6zN0,1,0,1,1,0,3
24bXgj,1,0,1,0,0,2
EPBK7o,,,,,,0
YZoPDW,1,1,0,0,0,2
lN0BYo,1,0,1,0,0,2
yl0Mgx,1,0,1,0,0,2
dYZEVo,1,1,0,0,0,2
EPBKpL,1,1,1,0,0,3
jB0Z4E,1,1,1,1,0,4
Al6zgW,1,0,0,0,0,1
9d6BKG,0,0,0,0,1,1
vN0rj4,1,0,0,0,0,1
LdEZRv,1,1,1,0,0,3
RzZxOP,1,0,0,0,0,1
dYZELD,0,0,0,0,1,1
oA0D9b,1,1,1,0,0,3
DVXKql,1,0,0,0,0,1
MArXjX,1,1,1,0,0,3
7dJbL0,1,1,1,0,0,3
OAjlzR,0,0,1,0,0,1
0Eb7MN,1,1,0,0,0,2
qbYaBY,1,0,1,0,0,2
aBjeBv,0,1,0,0,0,1
RzZd4d,1,1,0,0,0,2
yl0Nx4,1,1,0,1,0,3
VZ9j8J,1,1,1,0,0,3
XeRrBO,1,1,1,1,0,4
ZdG8b0,1,0,1,0,1,3
XeRrOd,1,1,0,0,0,2
6d1eA5,1,0,1,0,0,2
24bBlb,,,,,,0
kY09zd,1,1,0,0,0,2
9d6XPV,,,,,,0
6d1epo,1,1,1,0,0,3
zK0NRM,,,,,,0
bl29y1,1,1,0,0,0,2
lN0qY6,1,1,1,0,0,3
RzZd2Q,1,1,1,0,0,3
eBND8k,1,1,0,0,0,2
lN0BDN,1,0,0,0,1,2
24bXyj,1,1,0,0,0,2
RzZdlK,1,0,0,0,0,1
YZoR15,1,0,0,0,0,1
g5QeBd,0,0,0,0,1,1
kY09M6,1,0,0,0,0,1
XeRJxV,1,0,0,0,0,1
EPBddA,1,1,1,0,0,3
kY0eNZ,1,0,0,0,0,1
VZ9QGl,1,0,0,0,0,1
vN0eAl,1,1,0,0,0,2
EPBdQl,1,1,0,0,0,2
1rbd4b,,,,,,0
DVXkeZ,1,0,0,0,0,1
RzZM8d,1,0,1,0,0,2
QAxe0G,1,0,0,0,0,1
RzZMvJ,1,0,1,0,0,2
8dJapO,1,0,1,0,0,2
dYZaZq,1,1,1,0,0,3
pL0y5E,1,1,1,0,0,3
8dJa6x,1,1,0,0,0,2
7dJLP9,1,1,1,0,0,3
DVXkPX,1,1,1,0,0,3
ZdGEWv,0,1,0,1,0,2
6d1jYN,1,0,0,0,0,1
EPBde2,1,0,1,0,0,2
WAeEMN,1,0,1,0,0,2
PA21Nx,1,0,1,0,0,2
jB06VJ,1,1,1,1,0,4
OAj46g,1,0,0,0,0,1
VZ9Qvv,1,0,0,0,0,1
KMP57A,1,1,0,1,0,3
oA0RGM,,,,,,0
42178d,,,,,,0
bl2j0g,1,0,1,1,0,3
PA29Rb,1,0,0,0,0,1
KMPxY7,1,0,0,0,1,2
9d6ZDK,1,0,1,1,0,3
aBj4EZ,,,,,,0
zK0M20,1,1,0,0,0,2
MAra58,1,1,1,1,0,4
jB0ovx,1,1,1,0,0,3
dYZ08o,0,0,0,0,1,1
PA29Pb,1,1,0,0,0,2
xd0Dlr,1,0,0,0,0,1
J2VlWo,1,1,0,0,0,2
dYZ0pA,1,0,0,0,0,1
aBj40Z,1,1,1,0,0,3
7dJKYz,1,1,1,1,0,4
MAraqY,1,0,0,0,0,1
WAeRaL,1,1,0,0,0,2
XeRoaz,1,1,0,0,0,2
VZ9Pya,1,1,1,1,0,4
24bAoL,1,1,1,0,0,3
6d1KqA,1,1,1,0,0,3
EPBlyl,,,,,,0
WAeRxk,1,1,0,0,0,2
5dl90b,1,0,1,0,1,3
OAjXOY,1,1,1,0,0,3
RzZojd,1,0,1,0,0,2
24bA0e,1,1,1,1,0,4
421KXY,1,1,0,0,0,2
EPBxlN,,,,,,0
oA026x,1,0,0,0,0,1
8dJZzO,1,0,0,0,0,1
OAj7zK,,,,,,0
8dJZN5,1,1,0,0,0,2
YZo4r0,,,,,,0
EPBxxN,1,1,0,0,0,2
6d1Zx5,1,1,1,0,0,3
lN060X,1,0,0,0,0,1
421K15,1,1,1,1,0,4
WAeRVL,1,0,1,0,1,3
zK07oa,,,,,,0
vN0Pp0,,,,,,0
oA02LX,,,,,,0
7dJN5Z,1,0,0,0,0,1
VZ9z7v,,,,,,0
J2VOgo,1,1,1,0,0,3
eBNRqx,1,0,1,0,0,2
9d67bK,1,0,1,0,0,2
421r7Y,1,1,0,0,0,2
WAezOe,1,0,1,0,0,2
YZoajN,1,0,0,0,1,2
EPBWPX,1,0,0,0,0,1
24bX0b,1,0,1,0,0,2
LdEPgv,1,0,0,0,0,1
BGL7D7,1,1,1,1,0,4
QAxRll,1,0,1,0,1,3
LdEpLj,1,0,0,0,0,1
eBNRJO,1,0,0,0,0,1
rl0Pev,1,1,1,0,0,3
eBNRVO,,,,,,0
6d1NEP,1,0,1,0,0,2
pL0OXB,1,1,1,1,0,4
VZ95pl,,,,,,0
rl0ABp,1,1,0,0,0,2
oA0MD5,1,0,0,0,0,1
421x2Y,1,0,0,0,0,1
PA25pP,1,1,1,1,1,5
bl2xOZ,1,0,0,0,0,1
VZ9Jzy,1,1,1,0,0,3
Al6Lvy,1,1,0,0,0,2
aBjYvE,1,1,0,0,0,2
VZ95xl,1,1,0,0,0,2
GrodaO,1,1,1,0,0,3
EPBQjN,1,1,1,0,0,3
7dJ26P,1,0,1,0,0,2
PA26z0,1,0,1,0,0,2
PA2690,1,1,1,0,0,3
OAj56R,1,0,1,0,0,2
jB0yy1,1,0,0,0,0,1
LdEbJl,1,0,1,0,0,2
7dJW4R,1,0,1,0,0,2
OAjzjg,1,1,1,0,0,3
dYZ62d,1,1,1,0,0,3
KMP6W8,1,1,0,0,0,2
GrozzO,1,0,0,0,0,1
RzZ0Y4,1,0,0,0,0,1
8dJQar,1,0,0,0,0,1
KMPl5D,1,0,0,0,0,1
qbYDVO,1,0,0,0,0,1
PA2D2d,1,1,0,0,0,2
DVXNMq,,,,,,0
WAeN6Q,1,0,1,0,0,2
8dJKgY,1,0,0,0,0,1
DVXNop,1,0,1,0,0,2
YZoQK6,0,1,1,0,0,2
ZdGNey,1,1,0,0,0,2
zK0qVk,1,0,1,0,0,2
Al6dOW,1,1,1,0,1,4
RzZ01P,1,1,1,0,0,3
VZ90e6,0,0,0,0,1,1
zK0qR8,0,1,1,0,0,2
J2V26Y,1,1,0,1,0,3
RzZzMJ,1,0,0,0,0,1
XeReMe,1,0,1,0,0,2
bl2lkE,1,1,1,0,0,3
Gror7k,,,,,,0
oA0AgP,1,1,0,0,0,2
RzZzg9,1,1,0,0,0,2
QAxAqg,1,1,1,0,0,3
Al6lgN,1,0,0,0,0,1
RzZ4x4,1,1,0,0,0,2
bl2klo,1,1,1,1,0,4
KMPMg8,1,1,0,0,1,3
PA2Eq5,1,0,1,0,0,2
24brbV,1,1,0,0,0,2
vN020Q,1,0,0,0,0,1
yl0D7W,1,1,0,0,0,2
xd0Z4G,1,1,0,0,1,3
pL0VEB,0,1,0,0,0,1
PA2E9V,1,0,1,0,0,2
lN0LKk,1,1,1,0,0,3
bl2LeE,1,0,0,1,0,2
rl0L9M,,,,,,0
zK0rDa,,,,,,0
RzZYXK,1,1,0,0,0,2
oA0dW5,1,0,0,0,0,1
OAjJ0K,1,0,0,0,0,1
yl0EqW,1,1,1,0,0,3
dYZDzr,,,,,,0
rl0dJp,1,1,0,0,0,2
zK0rl8,,,,,,0
24bxPD,,,,,,0
QAxB11,1,1,1,0,0,3
7dJ9VA,1,1,0,0,0,2
kY005o,1,0,1,0,0,2
8dJJGz,1,1,1,0,0,3
zK00O8,1,1,1,1,0,4
6d1rZe,1,1,1,1,0,4
1rbD1L,,,,,,0
RzZv5d,1,0,0,0,0,1
rl0J0M,,,,,,0
RzZVaP,,,,,,0
NA4d6b,,,,,,0
1rb6OQ,,,,,,0
PA2krV,1,0,1,0,0,2
BGL0v1,1,1,1,0,0,3
RzZjd9,,,,,,0
PA2rZb,,,,,,0
0EbG0A,1,1,1,0,0,3
0EblMP,,,,,,0
QAxXXp,1,0,0,0,0,1
VZ9yLy,1,0,1,0,0,2
dYZVYz,1,1,1,1,0,4
421dxO,1,1,1,0,0,3
g5QpyD,1,0,0,1,0,2
ZdGyJa,1,1,0,0,0,2
6d159J,1,1,1,0,0,3
9d6yGX,1,0,0,0,0,1
EPBEDN,1,1,1,0,0,3
OAj9JK,1,0,0,0,0,1
VZ9APy,1,0,0,0,0,1
zK02pE,1,1,1,0,0,3
pL09rJ,1,0,1,0,0,2
vN01zX,1,0,0,0,0,1
dYZ1Ly,1,1,0,0,0,2
yl0p26,1,1,1,0,0,3
xd0LMk,1,1,1,0,0,3
0EbyNZ,1,0,0,0,1,2
EPBrrA,1,1,0,0,0,2
KMPNqA,,,,,,0
dYZ4Lq,1,1,0,0,0,2
aBjPVB,1,0,0,0,0,1
PA2LNd,,,,,,0
WAeXWR,1,0,1,0,0,2
Al6NMo,0,1,0,0,0,1
RzZQG9,1,0,0,0,0,1
pL0X88,1,0,0,0,0,1
YZoXgd,1,0,0,0,0,1
Al6Ypk,1,0,1,0,0,2
xd07Jo,1,1,0,0,0,2
bl2XQ0,1,0,0,0,0,1
XeRdOY,1,1,0,0,0,2
421Y15,1,0,0,0,0,1
yl0pvg,1,1,1,0,0,3
kY04pR,1,1,1,0,0,3
WAe6Bj,1,0,0,0,0,1
EPBGrX,1,1,1,0,0,3
GroVAj,1,0,0,0,0,1
RzZQyl,0,1,0,0,0,1
YZob20,1,0,0,0,0,1
VZ9aKE,1,0,0,0,0,1
4210X5,1,1,1,0,0,3
BGLoze,1,0,1,0,0,2
kY04Md,1,1,0,0,0,2
yl0bW6,1,0,0,1,0,2
bl2RdL,1,1,0,0,0,2
jB0r8R,1,1,1,1,0,4
EPBVKl,1,0,1,0,0,2
aBjJeX,1,1,0,0,0,2
MArZAp,1,1,0,0,0,2
NA4vpQ,,,,,,0
Al6YG0,1,1,0,0,0,2
xd0byG,1,0,1,0,0,2
ZdGkZA,1,0,0,0,0,1
xd0bvk,1,0,1,0,0,2
421Yyk,1,0,0,0,0,1
vN069v,1,1,1,0,0,3
QAx9Ol,1,1,1,0,0,3
zK0B5a,1,1,1,0,0,3
7dJ0a6,1,1,1,0,0,3
bl2RPe,1,0,0,0,0,1
LdExxv,1,0,0,0,0,1
xd0bKG,1,1,0,0,0,2
ZdGb5v,1,0,0,0,0,1
aBjpNy,1,1,1,1,0,4
7dJ7L2,1,1,1,0,0,3
ZdGb8A,1,1,1,0,0,3
WAeaYN,1,1,1,0,0,3
421lqd,1,1,0,0,0,2
KMPrWM,1,1,0,1,0,3
NA42jj,1,0,1,0,0,2
5dlaPZ,1,0,1,0,0,2
1rbQLl,1,0,1,0,0,2
VZ9WWj,1,1,1,1,0,4
J2VE7o,1,0,1,0,0,2
pL0prV,1,0,0,0,0,1
8dJ4kr,,,,,,0
8dJbO5,1,1,1,0,0,3
BGLWAQ,,,,,,0
MArpbE,1,1,0,0,0,2
EPB7JB,1,1,1,0,0,3
bl2QVo,1,1,1,1,0,4
1rbogO,1,0,1,0,0,2
ZdGrXv,1,0,0,0,0,1
5dlP0b,1,1,1,1,0,4
yl0574,1,0,1,0,0,2
7dJYrL,1,0,1,0,0,2
pL0p0B,0,0,0,0,1,1
NA41kO,1,1,0,0,0,2
RzZ9Md,1,1,1,1,0,4
EPBVEB,1,1,1,1,0,4
LdE2P1,1,0,1,0,0,2
1rbav4,1,0,1,0,0,2
YZoAkW,,,,,,0
zK06rZ,1,1,1,0,0,3
qbYlJg,1,1,1,0,0,3
24b6lD,1,1,0,0,0,2
YZolB0,1,0,0,0,0,1
WAe71v,1,1,1,0,0,3
5dlAod,1,0,0,0,0,1
J2V4BR,1,1,0,0,0,2
6d1Bx5,1,1,0,0,0,2
aBjMgv,1,1,1,1,0,4
LdE2B1,1,1,1,0,0,3
GroPMQ,1,1,1,0,0,3
8dJlOk,1,0,0,0,0,1
421be5,,,,,,0
yl0aKd,1,0,0,0,0,1
NA4Zep,,,,,,0
LdE2AJ,1,1,1,0,0,3
ZdG7oB,1,1,1,0,0,3
OAj2QY,1,1,1,0,0,3
QAxZKY,0,1,1,0,0,2
VZ9eEj,1,1,0,0,0,2
QAxZoX,1,1,1,0,0,3
24bWa9,1,1,1,0,0,3
RzZNGK,1,1,1,1,1,5
kY0o0j,1,1,1,0,0,3
EPBO42,1,1,1,1,0,4
LdErgl,0,0,1,0,0,1
NA4j2B,,,,,,0
dYZM4K,1,1,1,0,0,3
4216Gr,1,1,1,1,0,4
OAj2P8,1,0,1,0,0,2
g5Ql6l,1,1,0,0,0,2
1rbQAL,1,1,0,1,0,3
PA2xLe,1,1,0,0,0,2
zK09P8,1,1,1,0,0,3
MArW1E,1,1,1,0,0,3
J2VQK7,1,0,1,0,0,2
KMPEj7,1,1,0,0,0,2
421MJ5,,,,,,0
zK09M0,1,1,0,0,0,2
kY0oQe,1,1,1,1,0,4
J2VQqz,1,1,1,0,0,3
OAj6lM,1,1,0,0,0,2
YZo1QW,1,1,1,0,0,3
MArWYp,,,,,,0
ZdGM2V,1,0,1,0,0,2
pL0QyP,1,1,1,0,0,3
ZdGMlo,0,1,0,0,0,1
g5QEA4,1,0,1,0,0,2
kY02eZ,1,1,1,0,0,3
bl2oOL,1,1,0,0,0,2
xd0APy,0,1,0,0,0,1
EPB28o,1,1,1,0,0,3
24bpOV,1,1,1,1,0,4
EPB2bN,1,1,0,0,0,2
LdEeGp,1,0,1,0,0,2
MArWLM,1,1,0,1,0,3
yl0QNX,1,0,1,0,0,2
GroOb2,,,,,,0
rl0ek5,1,0,0,0,0,1
bl2oKe,1,1,1,1,0,4
NA4a8G,1,0,0,0,1,2
7dJy1L,0,0,0,1,1,2
oA0qlV,1,0,1,0,0,2
xd05Ad,1,0,1,0,0,2
pL0EGV,1,0,1,0,0,2
PA27Bb,1,0,0,0,0,1
RzZNVQ,1,0,1,0,1,3
9d6k64,1,1,1,0,0,3
QAxbe1,,,,,,0
xd0qov,0,0,1,0,0,1
24bDag,1,1,1,1,0,4
aBjRaE,1,1,1,0,0,3
rl0eqL,1,0,0,0,0,1
PA27P0,1,0,1,1,0,3
xd0ABE,1,0,1,0,0,2
8dJXEo,1,0,0,0,0,1
ZdGML5,1,0,1,0,0,2
5dlJgQ,1,1,1,0,0,3
LdEejy,0,1,1,1,0,3
EPB2YA,1,1,1,1,0,4
6d1gzN,1,1,1,0,0,3
KMP9bA,1,1,1,1,0,4
J2VQ54,1,0,0,0,0,1
lN0x46,1,1,1,0,0,3
5dlJ7E,1,1,0,1,0,3
BGLrPN,1,1,1,1,0,4
8dJ9NA,1,1,1,1,0,4
8dJ9Kr,,,,,,0
vN0Re8,1,1,1,1,0,4
421ZLr,,,,,,0
YZo1L5,1,1,0,1,0,3
LdE80y,,,,,,0
qbYyOg,,,,,,0
zK0VKg,1,1,1,0,0,3
rl0XVo,1,0,0,0,0,1
PA2o5x,1,1,0,0,0,2
qbYyb5,1,1,1,1,0,4
5dlNZb,0,0,0,0,1,1
eBNbAx,1,1,1,0,0,3
OAjR0a,1,1,1,0,0,3
kY0LOR,,,,,,0
KMPXLX,1,0,0,0,0,1
kY0LAr,1,1,1,0,0,3
jB0KLJ,1,1,1,0,0,3
Al6kbz,1,1,1,0,0,3
WAe4Mv,1,1,0,1,0,3
9d6eEV,1,1,1,0,0,3
MAr0VX,,,,,,0
6d1qWP,1,1,0,0,0,2
BGLvAQ,1,1,0,0,0,2
eBNbyq,,,,,,0
YZo2x5,1,0,0,0,0,1
ZdGxvo,1,1,0,0,0,2
aBjWKB,1,0,0,0,0,1
24b2lj,1,1,1,0,0,3
zK0Vo8,,,,,,0
8dJ9RO,1,0,1,0,0,2
WAe4BP,,,,,,0
MAr0PY,1,1,1,0,0,3
lN0pzW,1,1,1,1,0,4
NA4zdQ,1,1,1,0,0,3
GroMYZ,1,0,0,0,0,1
jB0KJx,1,0,0,0,0,1
EPBpMN,1,0,0,0,0,1
24b2Vp,1,0,1,0,0,2
1rbjEg,1,0,1,0,0,2
g5QB6J,,,,,,0
6d1q4e,0,0,0,0,0,0
9d6eg4,,,,,,0
jB0Kq9,0,1,1,0,0,2
DVXL6E,,,,,,0
dYZ7yV,,,,,,0
zK0VO1,1,1,1,0,0,3
g5QBpN,1,0,1,1,0,3
9d6ey1,1,0,1,0,0,2
RzZOqv,,,,,,0
vN0R6X,1,1,1,0,0,3
oA0JJb,,,,,,0
EPBpo2,1,0,1,0,0,2
bl2aG2,1,0,0,0,0,1
QAxGkp,1,0,1,0,0,2
VZ9rRg,,,,,,0
ZdGxB5,1,0,0,0,0,1
xd0G5k,1,0,1,0,0,2
J2Vy5K,,,,,,0
J2VyvX,1,0,1,0,0,2
7dJQ9R,1,1,0,0,0,2
0EbXQy,,,,,,0
7dJQOz,1,0,0,0,0,1
8dJ9Xl,1,1,1,0,0,3
rl0XKo,1,0,1,0,0,2
WAe4vv,,,,,,0
OAjRqk,1,1,1,1,0,4
g5QBoJ,1,0,1,0,0,2
zK0lMq,,,,,,0
RzZO7j,1,1,0,0,0,2
NA4kXG,,,,,,0
8dJ9vP,1,0,0,0,0,1
GroW6p,1,1,0,0,0,2
YZo2Av,1,0,0,0,0,1
1rbjQ4,1,0,1,0,0,2
421Z6r,1,0,0,0,1,2
PA2oG5,1,1,1,0,0,3
OAjv1R,1,1,1,0,0,3
lN0Q65,1,0,0,0,0,1
DVXQzb,1,1,1,0,0,3
DVXLgN,1,1,1,0,0,3
Al6kVz,1,0,1,0,0,2
EPB9LA,1,1,1,0,0,3
rl07A5,1,1,1,0,0,3
5dlRvv,1,0,0,0,0,1
5dlRb6,1,0,1,0,0,2
aBjWWX,1,1,1,0,0,3
RzZp4P,1,1,1,0,0,3
PA2KBx,1,1,1,0,0,3
DVXQyq,,,,,,0
xd0KBy,,,,,,0
rl07PM,1,0,1,0,0,2
rl07dX,1,1,0,0,0,2
5dlRpZ,1,1,1,0,0,3
5dlReZ,1,0,0,0,0,1
xd0G4r,1,0,0,0,0,1
9d6VR5,1,0,0,0,0,1
eBN46E,1,0,1,0,0,2
pL0a41,1,0,1,0,0,2
